rep,replay_gen,replay_rep,max_update,best_org_fitness,best_org_id,update,evaluations,test_estimations,found_solution,pop_training_coverage,max_approx_agg_score,num_unique_selected,entropy_selected_ids,parents_training_coverage,training_coverage_loss
305,gen_10,rep_002,190,93,0,190,9550000,0,0,100,93,282,7.95101,100,0
305,gen_10,rep_003,190,84,21,190,9550000,0,0,100,84,255,7.74623,100,0
305,gen_10,rep_004,190,75,0,190,9550000,0,0,100,75,313,8.10625,100,0
305,gen_10,rep_005,190,80,10,190,9550000,0,0,100,80,283,7.9508,100,0
305,gen_10,rep_006,190,86,1,190,9550000,0,0,100,86,271,7.86608,100,0
305,gen_10,rep_007,190,77,82,190,9550000,0,0,100,77,257,7.70071,100,0
305,gen_10,rep_008,190,76,12,190,9550000,0,0,100,76,270,7.86521,100,0
305,gen_10,rep_009,190,85,0,190,9550000,0,0,100,85,280,7.89635,100,0
305,gen_10,rep_010,190,77,15,190,9550000,0,0,100,77,274,7.87632,100,0
305,gen_10,rep_011,190,75,8,190,9550000,0,0,100,75,267,7.84444,100,0
305,gen_10,rep_012,190,80,43,190,9550000,0,0,100,80,258,7.75499,100,0
305,gen_10,rep_013,190,75,1,190,9550000,0,0,100,75,305,8.07719,100,0
305,gen_10,rep_014,190,75,1,190,9550000,0,0,100,75,325,8.17425,100,0
305,gen_10,rep_015,190,75,1,190,9550000,0,0,100,75,306,8.0787,100,0
305,gen_10,rep_016,190,76,6,190,9550000,0,0,100,76,257,7.48309,100,0
305,gen_10,rep_017,190,75,1,190,9550000,0,0,100,75,326,8.19445,100,0
305,gen_10,rep_018,190,75,2,190,9550000,0,0,100,75,315,8.13405,100,0
305,gen_10,rep_019,190,75,2,190,9550000,0,0,100,75,319,8.14776,100,0
305,gen_10,rep_020,190,81,13,190,9550000,0,0,100,81,256,7.76092,100,0
305,gen_10,rep_021,190,75,0,190,9550000,0,0,100,75,306,8.08074,100,0
305,gen_10,rep_022,190,93,1,190,9550000,0,0,100,93,287,7.97856,100,0
305,gen_10,rep_023,190,75,0,190,9550000,0,0,100,75,319,8.15131,100,0
305,gen_10,rep_024,190,75,0,190,9550000,0,0,100,75,312,8.12185,100,0
305,gen_10,rep_025,190,75,2,190,9550000,0,0,100,75,293,8.02026,100,0
305,gen_10,rep_026,190,75,4,190,9550000,0,0,100,75,312,8.12021,100,0
305,gen_10,rep_027,27,100,458,27,1400000,0,1,100,100,1,-0,100,0
305,gen_10,rep_028,190,94,0,190,9550000,0,0,100,94,269,7.89403,100,0
305,gen_10,rep_029,190,78,1,190,9550000,0,0,100,78,294,8.00787,100,0
305,gen_10,rep_030,190,75,1,190,9550000,0,0,100,75,310,8.1063,100,0
305,gen_10,rep_031,190,80,10,190,9550000,0,0,100,80,269,7.79722,100,0
305,gen_10,rep_032,190,96,5,190,9550000,0,0,100,96,258,7.78376,100,0
305,gen_10,rep_033,190,75,5,190,9550000,0,0,100,75,226,7.09844,100,0
305,gen_10,rep_034,190,75,0,190,9550000,0,0,100,75,317,8.14303,100,0
305,gen_10,rep_035,190,78,158,190,9550000,0,0,100,78,255,7.67504,100,0
305,gen_10,rep_036,190,76,1,190,9550000,0,0,100,76,317,8.13772,100,0
305,gen_10,rep_037,190,80,174,190,9550000,0,0,100,80,260,7.76366,100,0
305,gen_10,rep_038,190,80,90,190,9550000,0,0,100,80,261,7.78112,100,0
305,gen_10,rep_039,190,82,32,190,9550000,0,0,100,82,268,7.79319,100,0
305,gen_10,rep_040,190,95,1,190,9550000,0,0,100,95,250,7.75576,100,0
305,gen_10,rep_041,190,90,48,190,9550000,0,0,100,90,269,7.85313,100,0
305,gen_10,rep_042,190,78,30,190,9550000,0,0,100,78,263,7.75107,100,0
305,gen_10,rep_043,190,75,1,190,9550000,0,0,100,75,309,8.09981,100,0
305,gen_10,rep_044,190,75,4,190,9550000,0,0,100,75,315,8.13792,100,0
305,gen_10,rep_045,190,95,1,190,9550000,0,0,100,95,276,7.93115,100,0
